dirname,filename,mask_dirname,mask_filename,mask,keep
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice017.jpg,Case1-US-after-slice017.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice017.jpg,Case1-slice017.jpg,0,0.03302268623259096
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice018.jpg,Case1-US-after-slice018.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice018.jpg,Case1-slice018.jpg,0,28.15641476274165
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice019.jpg,Case1-US-after-slice019.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice019.jpg,Case1-slice019.jpg,0,26.233926128590973
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice020.jpg,Case1-US-after-slice020.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice020.jpg,Case1-slice020.jpg,0,23.638613861386137
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice021.jpg,Case1-US-after-slice021.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice021.jpg,Case1-slice021.jpg,0,22.041666666666668
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice022.jpg,Case1-US-after-slice022.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice022.jpg,Case1-slice022.jpg,0,20.596875678021263
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice023.jpg,Case1-US-after-slice023.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice023.jpg,Case1-slice023.jpg,0,19.24405125076266
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice024.jpg,Case1-US-after-slice024.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice024.jpg,Case1-slice024.jpg,0,18.249661574163603
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice025.jpg,Case1-US-after-slice025.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice025.jpg,Case1-slice025.jpg,0,0.05776587605202754
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice026.jpg,Case1-US-after-slice026.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice026.jpg,Case1-slice026.jpg,0,0.06211120477171118
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice027.jpg,Case1-US-after-slice027.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice027.jpg,Case1-slice027.jpg,0,15.267363948357575
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice028.jpg,Case1-US-after-slice028.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice028.jpg,Case1-slice028.jpg,0,0.06967847317744154
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice029.jpg,Case1-US-after-slice029.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice029.jpg,Case1-slice029.jpg,0,13.56540825285338
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice030.jpg,Case1-US-after-slice030.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice030.jpg,Case1-slice030.jpg,0,12.857719615759432
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice031.jpg,Case1-US-after-slice031.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice031.jpg,Case1-slice031.jpg,0,0.0818742052235156
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice032.jpg,Case1-US-after-slice032.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice032.jpg,Case1-slice032.jpg,0,0.08627801907588886
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice033.jpg,Case1-US-after-slice033.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice033.jpg,Case1-slice033.jpg,0,0.09106453875833041
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice034.jpg,Case1-US-after-slice034.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice034.jpg,Case1-slice034.jpg,0,0.09591755846214824
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice035.jpg,Case1-US-after-slice035.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice035.jpg,Case1-slice035.jpg,0,0.10053401439517065
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice036.jpg,Case1-US-after-slice036.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice036.jpg,Case1-slice036.jpg,0,9.538909475913181
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice037.jpg,Case1-US-after-slice037.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice037.jpg,Case1-slice037.jpg,0,9.096358657064611
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice038.jpg,Case1-US-after-slice038.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice038.jpg,Case1-slice038.jpg,0,0.11461972588013974
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice039.jpg,Case1-US-after-slice039.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice039.jpg,Case1-slice039.jpg,0,8.363183143636535
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice040.jpg,Case1-US-after-slice040.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice040.jpg,Case1-slice040.jpg,0,0.12494914334794992
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice041.jpg,Case1-US-after-slice041.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice041.jpg,Case1-slice041.jpg,0,0.130930739865479
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice042.jpg,Case1-US-after-slice042.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice042.jpg,Case1-slice042.jpg,0,0.13626245676517929
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice043.jpg,Case1-US-after-slice043.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice043.jpg,Case1-slice043.jpg,0,0.14171015656362906
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice044.jpg,Case1-US-after-slice044.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice044.jpg,Case1-slice044.jpg,0,6.774133083411434
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice045.jpg,Case1-US-after-slice045.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice045.jpg,Case1-slice045.jpg,0,6.508486082824168
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice046.jpg,Case1-US-after-slice046.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice046.jpg,Case1-slice046.jpg,0,0.1599776255069221
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice047.jpg,Case1-US-after-slice047.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice047.jpg,Case1-slice047.jpg,0,0.16639325052730256
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice048.jpg,Case1-US-after-slice048.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice048.jpg,Case1-slice048.jpg,0,0.17357164752764742
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice049.jpg,Case1-US-after-slice049.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice049.jpg,Case1-slice049.jpg,0,5.550839091806515
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice050.jpg,Case1-US-after-slice050.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice050.jpg,Case1-slice050.jpg,0,5.350644379226745
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice051.jpg,Case1-US-after-slice051.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice051.jpg,Case1-slice051.jpg,0,0.19386873920552677
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice052.jpg,Case1-US-after-slice052.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice052.jpg,Case1-slice052.jpg,0,4.9891696750902526
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice053.jpg,Case1-US-after-slice053.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice053.jpg,Case1-slice053.jpg,0,0.20732106686719953
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice054.jpg,Case1-US-after-slice054.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice054.jpg,Case1-slice054.jpg,0,0.21391724289320602
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice055.jpg,Case1-US-after-slice055.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice055.jpg,Case1-slice055.jpg,0,0.22093023255813954
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice056.jpg,Case1-US-after-slice056.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice056.jpg,Case1-slice056.jpg,0,4.372989312317824
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice057.jpg,Case1-US-after-slice057.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice057.jpg,Case1-slice057.jpg,0,4.237569060773481
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice058.jpg,Case1-US-after-slice058.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice058.jpg,Case1-slice058.jpg,0,0.243472829481574
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice059.jpg,Case1-US-after-slice059.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice059.jpg,Case1-slice059.jpg,0,3.986724112018436
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice060.jpg,Case1-US-after-slice060.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice060.jpg,Case1-slice060.jpg,0,0.25855027752841664
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice061.jpg,Case1-US-after-slice061.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice061.jpg,Case1-slice061.jpg,0,0.26665394159190686
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice062.jpg,Case1-US-after-slice062.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice062.jpg,Case1-slice062.jpg,0,3.6403431075474337
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice063.jpg,Case1-US-after-slice063.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice063.jpg,Case1-slice063.jpg,0,3.5414727621133317
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice064.jpg,Case1-US-after-slice064.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice064.jpg,Case1-slice064.jpg,0,3.4417670682730925
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice065.jpg,Case1-US-after-slice065.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice065.jpg,Case1-slice065.jpg,0,0.298867373036171
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice066.jpg,Case1-US-after-slice066.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice066.jpg,Case1-slice066.jpg,0,3.2587601078167117
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice067.jpg,Case1-US-after-slice067.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice067.jpg,Case1-slice067.jpg,0,3.175160437901095
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice068.jpg,Case1-US-after-slice068.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice068.jpg,Case1-slice068.jpg,0,0.3229840906976435
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice069.jpg,Case1-US-after-slice069.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice069.jpg,Case1-slice069.jpg,0,3.017273387682622
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice070.jpg,Case1-US-after-slice070.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice070.jpg,Case1-slice070.jpg,0,2.945615982241953
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice071.jpg,Case1-US-after-slice071.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice071.jpg,Case1-slice071.jpg,0,2.8752627890679747
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice072.jpg,Case1-US-after-slice072.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice072.jpg,Case1-slice072.jpg,0,2.8083942304013467
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice073.jpg,Case1-US-after-slice073.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice073.jpg,Case1-slice073.jpg,0,0.3645710525594275
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice074.jpg,Case1-US-after-slice074.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice074.jpg,Case1-slice074.jpg,0,0.37334437086092714
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice075.jpg,Case1-US-after-slice075.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice075.jpg,Case1-slice075.jpg,0,2.6213482737293994
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice076.jpg,Case1-US-after-slice076.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice076.jpg,Case1-slice076.jpg,0,2.5655693663359243
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice077.jpg,Case1-US-after-slice077.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice077.jpg,Case1-slice077.jpg,0,2.511482696581649
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice078.jpg,Case1-US-after-slice078.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice078.jpg,Case1-slice078.jpg,0,2.4612977258501982
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice079.jpg,Case1-US-after-slice079.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice079.jpg,Case1-slice079.jpg,0,2.4092543754495326
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice080.jpg,Case1-US-after-slice080.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice080.jpg,Case1-slice080.jpg,0,0.42303678394258676
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice081.jpg,Case1-US-after-slice081.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice081.jpg,Case1-slice081.jpg,0,0.43117999741197105
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice082.jpg,Case1-US-after-slice082.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice082.jpg,Case1-slice082.jpg,0,2.2797364085667216
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice083.jpg,Case1-US-after-slice083.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice083.jpg,Case1-slice083.jpg,0,0.4469074787411876
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice084.jpg,Case1-US-after-slice084.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice084.jpg,Case1-slice084.jpg,0,0.455284433982953
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice085.jpg,Case1-US-after-slice085.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice085.jpg,Case1-slice085.jpg,0,0.46287696196578687
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice086.jpg,Case1-US-after-slice086.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice086.jpg,Case1-slice086.jpg,0,0.4717449803353343
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice087.jpg,Case1-US-after-slice087.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice087.jpg,Case1-slice087.jpg,0,2.081924577373212
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice088.jpg,Case1-US-after-slice088.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice088.jpg,Case1-slice088.jpg,0,2.057876628164168
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice089.jpg,Case1-US-after-slice089.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice089.jpg,Case1-slice089.jpg,0,0.49410104770196034
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice090.jpg,Case1-US-after-slice090.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice090.jpg,Case1-slice090.jpg,0,0.5040570556504133
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice091.jpg,Case1-US-after-slice091.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice091.jpg,Case1-slice091.jpg,0,1.9631173161075224
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice092.jpg,Case1-US-after-slice092.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice092.jpg,Case1-slice092.jpg,0,0.5174937114109307
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice093.jpg,Case1-US-after-slice093.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice093.jpg,Case1-slice093.jpg,0,1.8893210647005891
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice094.jpg,Case1-US-after-slice094.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice094.jpg,Case1-slice094.jpg,0,1.8579631915932127
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice095.jpg,Case1-US-after-slice095.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice095.jpg,Case1-slice095.jpg,0,1.8310580204778157
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice096.jpg,Case1-US-after-slice096.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice096.jpg,Case1-slice096.jpg,0,0.555239598143837
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice097.jpg,Case1-US-after-slice097.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice097.jpg,Case1-slice097.jpg,0,1.7750209088374687
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice098.jpg,Case1-US-after-slice098.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice098.jpg,Case1-slice098.jpg,0,1.7584869059165857
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice099.jpg,Case1-US-after-slice099.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice099.jpg,Case1-slice099.jpg,0,0.5776710570110789
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice100.jpg,Case1-US-after-slice100.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice100.jpg,Case1-slice100.jpg,0,0.5886746680286006
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice101.jpg,Case1-US-after-slice101.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice101.jpg,Case1-slice101.jpg,0,0.5983428874223229
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice102.jpg,Case1-US-after-slice102.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice102.jpg,Case1-slice102.jpg,0,1.654329217887523
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice103.jpg,Case1-US-after-slice103.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice103.jpg,Case1-slice103.jpg,0,0.6082074480975846
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice104.jpg,Case1-US-after-slice104.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice104.jpg,Case1-slice104.jpg,0,0.6178789110117838
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice105.jpg,Case1-US-after-slice105.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice105.jpg,Case1-slice105.jpg,0,1.596108705857806
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice106.jpg,Case1-US-after-slice106.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice106.jpg,Case1-slice106.jpg,0,0.6325526471167093
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice107.jpg,Case1-US-after-slice107.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice107.jpg,Case1-slice107.jpg,0,1.5721594873252538
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice108.jpg,Case1-US-after-slice108.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice108.jpg,Case1-slice108.jpg,0,0.6408413556639853
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice109.jpg,Case1-US-after-slice109.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice109.jpg,Case1-slice109.jpg,0,1.5461056401074307
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice110.jpg,Case1-US-after-slice110.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice110.jpg,Case1-slice110.jpg,0,1.5125577403639852
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice111.jpg,Case1-US-after-slice111.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice111.jpg,Case1-slice111.jpg,0,1.5003767897513187
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice112.jpg,Case1-US-after-slice112.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice112.jpg,Case1-slice112.jpg,0,0.6737006708926739
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice113.jpg,Case1-US-after-slice113.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice113.jpg,Case1-slice113.jpg,0,1.4812423660792182
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice114.jpg,Case1-US-after-slice114.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice114.jpg,Case1-slice114.jpg,0,0.684320958408068
../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice115.jpg,Case1-US-after-slice115.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice115.jpg,Case1-slice115.jpg,0,1.4368390129259694
