,dirname,filename,mask_dirname,mask_filename,mask,keep
58,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice058.jpg,Case1-US-after-slice058.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice058.jpg,Case1-slice058.jpg,0,0.243472829481574
59,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice059.jpg,Case1-US-after-slice059.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice059.jpg,Case1-slice059.jpg,0,3.986724112018436
60,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice060.jpg,Case1-US-after-slice060.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice060.jpg,Case1-slice060.jpg,0,0.25855027752841664
61,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice061.jpg,Case1-US-after-slice061.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice061.jpg,Case1-slice061.jpg,0,0.26665394159190686
62,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice062.jpg,Case1-US-after-slice062.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice062.jpg,Case1-slice062.jpg,0,3.6403431075474337
63,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice063.jpg,Case1-US-after-slice063.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice063.jpg,Case1-slice063.jpg,0,3.5414727621133317
64,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice064.jpg,Case1-US-after-slice064.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice064.jpg,Case1-slice064.jpg,0,3.4417670682730925
65,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice065.jpg,Case1-US-after-slice065.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice065.jpg,Case1-slice065.jpg,0,0.298867373036171
66,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice066.jpg,Case1-US-after-slice066.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice066.jpg,Case1-slice066.jpg,0,3.2587601078167117
67,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice067.jpg,Case1-US-after-slice067.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice067.jpg,Case1-slice067.jpg,0,3.175160437901095
68,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice068.jpg,Case1-US-after-slice068.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice068.jpg,Case1-slice068.jpg,0,0.3229840906976435
69,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice069.jpg,Case1-US-after-slice069.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice069.jpg,Case1-slice069.jpg,0,3.017273387682622
70,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice070.jpg,Case1-US-after-slice070.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice070.jpg,Case1-slice070.jpg,0,2.945615982241953
71,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice071.jpg,Case1-US-after-slice071.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice071.jpg,Case1-slice071.jpg,0,2.8752627890679747
72,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice072.jpg,Case1-US-after-slice072.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice072.jpg,Case1-slice072.jpg,0,2.8083942304013467
73,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice073.jpg,Case1-US-after-slice073.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice073.jpg,Case1-slice073.jpg,0,0.3645710525594275
74,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice074.jpg,Case1-US-after-slice074.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice074.jpg,Case1-slice074.jpg,0,0.37334437086092714
75,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice075.jpg,Case1-US-after-slice075.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice075.jpg,Case1-slice075.jpg,0,2.6213482737293994
76,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice076.jpg,Case1-US-after-slice076.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice076.jpg,Case1-slice076.jpg,0,2.5655693663359243
77,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice077.jpg,Case1-US-after-slice077.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice077.jpg,Case1-slice077.jpg,0,2.511482696581649
78,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice078.jpg,Case1-US-after-slice078.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice078.jpg,Case1-slice078.jpg,0,2.4612977258501982
79,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice079.jpg,Case1-US-after-slice079.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice079.jpg,Case1-slice079.jpg,0,2.4092543754495326
80,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice080.jpg,Case1-US-after-slice080.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice080.jpg,Case1-slice080.jpg,0,0.42303678394258676
81,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice081.jpg,Case1-US-after-slice081.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice081.jpg,Case1-slice081.jpg,0,0.43117999741197105
82,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice082.jpg,Case1-US-after-slice082.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice082.jpg,Case1-slice082.jpg,0,2.2797364085667216
83,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice083.jpg,Case1-US-after-slice083.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice083.jpg,Case1-slice083.jpg,0,0.4469074787411876
84,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice084.jpg,Case1-US-after-slice084.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice084.jpg,Case1-slice084.jpg,0,0.455284433982953
85,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice085.jpg,Case1-US-after-slice085.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice085.jpg,Case1-slice085.jpg,0,0.46287696196578687
86,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice086.jpg,Case1-US-after-slice086.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice086.jpg,Case1-slice086.jpg,0,0.4717449803353343
87,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice087.jpg,Case1-US-after-slice087.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice087.jpg,Case1-slice087.jpg,0,2.081924577373212
88,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice088.jpg,Case1-US-after-slice088.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice088.jpg,Case1-slice088.jpg,0,2.057876628164168
89,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice089.jpg,Case1-US-after-slice089.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice089.jpg,Case1-slice089.jpg,0,0.49410104770196034
90,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice090.jpg,Case1-US-after-slice090.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice090.jpg,Case1-slice090.jpg,0,0.5040570556504133
91,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice091.jpg,Case1-US-after-slice091.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice091.jpg,Case1-slice091.jpg,0,1.9631173161075224
92,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice092.jpg,Case1-US-after-slice092.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice092.jpg,Case1-slice092.jpg,0,0.5174937114109307
93,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice093.jpg,Case1-US-after-slice093.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice093.jpg,Case1-slice093.jpg,0,1.8893210647005891
94,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice094.jpg,Case1-US-after-slice094.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice094.jpg,Case1-slice094.jpg,0,1.8579631915932127
95,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice095.jpg,Case1-US-after-slice095.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice095.jpg,Case1-slice095.jpg,0,1.8310580204778157
96,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice096.jpg,Case1-US-after-slice096.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice096.jpg,Case1-slice096.jpg,0,0.555239598143837
97,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice097.jpg,Case1-US-after-slice097.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice097.jpg,Case1-slice097.jpg,0,1.7750209088374687
98,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice098.jpg,Case1-US-after-slice098.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice098.jpg,Case1-slice098.jpg,0,1.7584869059165857
99,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice099.jpg,Case1-US-after-slice099.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice099.jpg,Case1-slice099.jpg,0,0.5776710570110789
100,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice100.jpg,Case1-US-after-slice100.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice100.jpg,Case1-slice100.jpg,0,0.5886746680286006
101,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice101.jpg,Case1-US-after-slice101.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice101.jpg,Case1-slice101.jpg,0,0.5983428874223229
102,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice102.jpg,Case1-US-after-slice102.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice102.jpg,Case1-slice102.jpg,0,1.654329217887523
103,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice103.jpg,Case1-US-after-slice103.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice103.jpg,Case1-slice103.jpg,0,0.6082074480975846
104,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice104.jpg,Case1-US-after-slice104.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice104.jpg,Case1-slice104.jpg,0,0.6178789110117838
105,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice105.jpg,Case1-US-after-slice105.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice105.jpg,Case1-slice105.jpg,0,1.596108705857806
106,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice106.jpg,Case1-US-after-slice106.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice106.jpg,Case1-slice106.jpg,0,0.6325526471167093
107,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice107.jpg,Case1-US-after-slice107.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice107.jpg,Case1-slice107.jpg,0,1.5721594873252538
108,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice108.jpg,Case1-US-after-slice108.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice108.jpg,Case1-slice108.jpg,0,0.6408413556639853
109,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice109.jpg,Case1-US-after-slice109.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice109.jpg,Case1-slice109.jpg,0,1.5461056401074307
110,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice110.jpg,Case1-US-after-slice110.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice110.jpg,Case1-slice110.jpg,0,1.5125577403639852
111,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice111.jpg,Case1-US-after-slice111.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice111.jpg,Case1-slice111.jpg,0,1.5003767897513187
112,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice112.jpg,Case1-US-after-slice112.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice112.jpg,Case1-slice112.jpg,0,0.6737006708926739
113,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice113.jpg,Case1-US-after-slice113.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice113.jpg,Case1-slice113.jpg,0,1.4812423660792182
114,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice114.jpg,Case1-US-after-slice114.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice114.jpg,Case1-slice114.jpg,0,0.684320958408068
115,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice115.jpg,Case1-US-after-slice115.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice115.jpg,Case1-slice115.jpg,0,1.4368390129259694
116,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice116.jpg,Case1-US-after-slice116.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice116.jpg,Case1-slice116.jpg,0,1.430472469783909
117,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice117.jpg,Case1-US-after-slice117.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice117.jpg,Case1-slice117.jpg,0,1.4263845553822152
118,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice118.jpg,Case1-US-after-slice118.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice118.jpg,Case1-slice118.jpg,0,0.7048315549694282
119,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice119.jpg,Case1-US-after-slice119.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice119.jpg,Case1-slice119.jpg,0,1.4230769230769231
120,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice120.jpg,Case1-US-after-slice120.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice120.jpg,Case1-slice120.jpg,0,0.7074635058407809
121,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice121.jpg,Case1-US-after-slice121.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice121.jpg,Case1-slice121.jpg,0,0.7162956704657137
122,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice122.jpg,Case1-US-after-slice122.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice122.jpg,Case1-slice122.jpg,0,0.7282150111985
123,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice123.jpg,Case1-US-after-slice123.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice123.jpg,Case1-slice123.jpg,0,1.349747415136207
124,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice124.jpg,Case1-US-after-slice124.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice124.jpg,Case1-slice124.jpg,0,0.7440210249671485
125,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice125.jpg,Case1-US-after-slice125.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice125.jpg,Case1-slice125.jpg,0,1.3465346534653466
126,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice126.jpg,Case1-US-after-slice126.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice126.jpg,Case1-slice126.jpg,0,1.3247775416306606
127,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice127.jpg,Case1-US-after-slice127.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice127.jpg,Case1-slice127.jpg,0,0.7521871534439966
128,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice128.jpg,Case1-US-after-slice128.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice128.jpg,Case1-slice128.jpg,0,1.3025676613462873
129,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice129.jpg,Case1-US-after-slice129.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice129.jpg,Case1-slice129.jpg,0,0.7678714146168191
130,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice130.jpg,Case1-US-after-slice130.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice130.jpg,Case1-slice130.jpg,0,1.2911200110481977
131,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice131.jpg,Case1-US-after-slice131.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice131.jpg,Case1-slice131.jpg,0,1.2867513611615244
132,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice132.jpg,Case1-US-after-slice132.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice132.jpg,Case1-slice132.jpg,0,1.2892757756261355
133,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice133.jpg,Case1-US-after-slice133.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice133.jpg,Case1-slice133.jpg,0,0.7870094431079674
134,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice134.jpg,Case1-US-after-slice134.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice134.jpg,Case1-slice134.jpg,0,1.2713063320022817
135,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice135.jpg,Case1-US-after-slice135.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice135.jpg,Case1-slice135.jpg,0,0.7978867515578434
136,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice136.jpg,Case1-US-after-slice136.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice136.jpg,Case1-slice136.jpg,0,0.798081612745895
137,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice137.jpg,Case1-US-after-slice137.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice137.jpg,Case1-slice137.jpg,0,1.2523929129047586
138,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice138.jpg,Case1-US-after-slice138.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice138.jpg,Case1-slice138.jpg,0,0.8029015956965098
139,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice139.jpg,Case1-US-after-slice139.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice139.jpg,Case1-slice139.jpg,0,0.8139407744874715
140,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice140.jpg,Case1-US-after-slice140.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice140.jpg,Case1-slice140.jpg,0,0.816522802343194
141,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice141.jpg,Case1-US-after-slice141.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice141.jpg,Case1-slice141.jpg,0,0.8213089857830311
142,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice142.jpg,Case1-US-after-slice142.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice142.jpg,Case1-slice142.jpg,0,1.2150518492144733
143,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice143.jpg,Case1-US-after-slice143.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice143.jpg,Case1-slice143.jpg,0,0.832811636899282
144,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice144.jpg,Case1-US-after-slice144.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice144.jpg,Case1-slice144.jpg,0,0.8222092044081573
145,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice145.jpg,Case1-US-after-slice145.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice145.jpg,Case1-slice145.jpg,0,1.2049930221739804
146,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice146.jpg,Case1-US-after-slice146.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice146.jpg,Case1-slice146.jpg,0,0.82612045717221
147,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice147.jpg,Case1-US-after-slice147.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice147.jpg,Case1-slice147.jpg,0,1.2028947018988183
148,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice148.jpg,Case1-US-after-slice148.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice148.jpg,Case1-slice148.jpg,0,1.2146575891069282
149,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice149.jpg,Case1-US-after-slice149.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice149.jpg,Case1-slice149.jpg,0,1.2027484564827724
150,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice150.jpg,Case1-US-after-slice150.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice150.jpg,Case1-slice150.jpg,0,0.8317323617091752
151,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice151.jpg,Case1-US-after-slice151.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice151.jpg,Case1-slice151.jpg,0,1.199341567423054
152,../input/brain-jpg/data_jpg/main_jpg/Case1/Case1-US-after-slice152.jpg,Case1-US-after-slice152.jpg,../input/brain-jpg/data_jpg/masks_jpg/Case1/Case1-slice152.jpg,Case1-slice152.jpg,0,1.2231652298208782
